20.8,-3021322.530,2970352.161,5310615.796
20.9,-3021896.694,2969847.066,5310571.098
21.0,-3022470.820,2969341.933,5310526.332
21.1,-3023044.907,2968836.762,5310481.498
21.2,-3023618.957,2968331.554,5310436.598
21.3,-3024192.967,2967826.308,5310391.629
21.4,-3024766.940,2967321.024,5310346.593
21.5,-3025340.874,2966815.703,5310301.490
21.6,-3025914.770,2966310.344,5310256.319
21.7,-3026488.627,2965804.947,5310211.080
21.8,-3027062.446,2965299.513,5310165.774
21.9,-3027636.227,2964794.042,5310120.401
22.0,-3028209.970,2964288.533,5310074.960
22.1,-3028783.674,2963782.986,5310029.452
22.2,-3029357.339,2963277.401,5309983.876
22.3,-3029930.966,2962771.779,5309938.232
22.4,-3030504.555,2962266.120,5309892.521
22.5,-3031078.105,2961760.423,5309846.743
22.6,-3031651.617,2961254.688,5309800.897
22.7,-3032225.091,2960748.916,5309754.983
22.8,-3032798.526,2960243.107,5309709.003
22.9,-3033371.923,2959737.260,5309662.954
23.0,-3033945.281,2959231.375,5309616.838
23.1,-3034518.601,2958725.453,5309570.655
23.2,-3035091.882,2958219.493,5309524.404
23.3,-3035665.125,2957713.496,5309478.086
23.4,-3036238.329,2957207.461,5309431.700
23.5,-3036811.495,2956701.389,5309385.246
23.6,-3037384.622,2956195.280,5309338.726
23.7,-3037957.711,2955689.133,5309292.137
23.8,-3038530.761,2955182.948,5309245.481
23.9,-3039103.773,2954676.726,5309198.758
24.0,-3039676.747,2954170.467,5309151.967
24.1,-3040249.681,2953664.170,5309105.109
24.2,-3040822.578,2953157.836,5309058.183
24.3,-3041395.435,2952651.464,5309011.190
24.4,-3041968.255,2952145.055,5308964.129
24.5,-3042541.035,2951638.608,5308917.001
24.6,-3043113.777,2951132.124,5308869.805
24.7,-3043686.481,2950625.603,5308822.542
24.8,-3044259.146,2950119.044,5308775.212
24.9,-3044831.772,2949612.448,5308727.813
25.0,-3045404.360,2949105.814,5308680.348
25.1,-3045976.909,2948599.143,5308632.815
25.2,-3046549.419,2948092.435,5308585.214
25.3,-3047121.891,2947585.689,5308537.546
25.4,-3047694.324,2947078.906,5308489.811
25.5,-3048266.719,2946572.085,5308442.007
25.6,-3048839.075,2946065.228,5308394.137
25.7,-3049411.392,2945558.333,5308346.199
25.8,-3049983.671,2945051.400,5308298.194
25.9,-3050555.911,2944544.430,5308250.121
26.0,-3051128.113,2944037.423,5308201.980
26.1,-3051700.275,2943530.379,5308153.772
26.2,-3052272.399,2943023.297,5308105.497
26.3,-3052844.485,2942516.178,5308057.154
26.4,-3053416.531,2942009.022,5308008.744
26.5,-3053988.539,2941501.828,5307960.266
26.6,-3054560.509,2940994.597,5307911.721
26.7,-3055132.439,2940487.329,5307863.108
26.8,-3055704.331,2939980.024,5307814.428
26.9,-3056276.184,2939472.681,5307765.680
27.0,-3056847.998,2938965.301,5307716.865
27.1,-3057419.774,2938457.884,5307667.983
27.2,-3057991.511,2937950.429,5307619.033
27.3,-3058563.209,2937442.938,5307570.015
27.4,-3059134.868,2936935.409,5307520.930
27.5,-3059706.489,2936427.842,5307471.778
27.6,-3060278.070,2935920.239,5307422.558
27.7,-3060849.613,2935412.598,5307373.270
27.8,-3061421.117,2934904.921,5307323.915
27.9,-3061992.583,2934397.206,5307274.493
28.0,-3062564.009,2933889.453,5307225.003
28.1,-3063135.397,2933381.664,5307175.446
28.2,-3063706.746,2932873.837,5307125.821
28.3,-3064278.056,2932365.974,5307076.129
28.4,-3064849.327,2931858.073,5307026.370
28.5,-3065420.560,2931350.135,5306976.543
28.6,-3065991.753,2930842.160,5306926.648
28.7,-3066562.908,2930334.147,5306876.686
28.8,-3067134.024,2929826.098,5306826.657
28.9,-3067705.100,2929318.011,5306776.560
29.0,-3068276.138,2928809.887,5306726.395
29.1,-3068847.138,2928301.726,5306676.163
